timestamp,algorithm,poly_modulus_degree,scale_bits,plaintext_size_bytes,ciphertext_size_bytes,encryption_time_ms,communication_overhead,security_level_bits,meter_id
2025-12-12 15:32:37.307,CKKS,8192,40,8,334332,4.663,41791.500,128,440
2025-12-12 15:32:37.436,CKKS,8192,40,8,334312,5.771,41789.000,128,456
2025-12-12 15:32:37.445,CKKS,8192,40,8,334335,5.928,41791.875,128,35
2025-12-12 15:32:37.446,CKKS,8192,40,8,334423,6.386,41802.875,128,296
2025-12-12 15:32:37.481,CKKS,8192,40,8,334323,4.621,41790.375,128,68
2025-12-12 15:32:37.488,CKKS,8192,40,8,334353,4.329,41794.125,128,2
2025-12-12 15:32:37.504,CKKS,8192,40,8,334300,4.258,41787.500,128,150
2025-12-12 15:32:37.573,CKKS,8192,40,8,333803,4.429,41725.375,128,199
2025-12-12 15:32:37.587,CKKS,8192,40,8,334449,4.659,41806.125,128,472
2025-12-12 15:32:37.627,CKKS,8192,40,8,334374,4.655,41796.750,128,280
2025-12-12 15:32:37.634,CKKS,8192,40,8,334351,4.656,41793.875,128,101
2025-12-12 15:32:37.819,CKKS,8192,40,8,334387,4.302,41798.375,128,264
2025-12-12 15:32:37.906,CKKS,8192,40,8,334447,5.369,41805.875,128,488
2025-12-12 15:32:37.943,CKKS,8192,40,8,334541,5.190,41817.625,128,134
2025-12-12 15:32:37.958,CKKS,8192,40,8,334497,4.384,41812.125,128,183
2025-12-12 15:32:38.009,CKKS,8192,40,8,333860,4.930,41732.500,128,248
2025-12-12 15:32:38.059,CKKS,8192,40,8,334217,4.342,41777.125,128,19
2025-12-12 15:32:38.069,CKKS,8192,40,8,334410,4.798,41801.250,128,52
2025-12-12 15:32:38.149,CKKS,8192,40,8,334184,4.810,41773.000,128,85
2025-12-12 15:32:38.202,CKKS,8192,40,8,334366,5.422,41795.750,128,232
2025-12-12 15:32:38.227,CKKS,8192,40,8,334361,6.082,41795.125,128,361
2025-12-12 15:32:38.261,CKKS,8192,40,8,334448,6.178,41806.000,128,345
