timestamp,algorithm,poly_modulus_degree,scale_bits,plaintext_size_bytes,ciphertext_size_bytes,encryption_time_ms,communication_overhead,security_level_bits,meter_id
2025-12-13 15:31:11.091,CKKS,16384,50,8,658081,8.951,82260.125,192,435
2025-12-13 15:31:11.107,CKKS,16384,50,8,657765,8.907,82220.625,192,291
2025-12-13 15:31:11.224,CKKS,16384,50,8,657453,9.086,82181.625,192,451
2025-12-13 15:31:11.279,CKKS,16384,50,8,658388,9.105,82298.500,192,275
2025-12-13 15:31:11.302,CKKS,16384,50,8,657466,8.944,82183.250,192,30
2025-12-13 15:31:11.329,CKKS,16384,50,8,657308,13.002,82163.500,192,145
2025-12-13 15:31:11.350,CKKS,16384,50,8,657775,9.452,82221.875,192,63
2025-12-13 15:31:11.428,CKKS,16384,50,8,658257,12.969,82282.125,192,194
2025-12-13 15:31:11.500,CKKS,16384,50,8,658192,13.156,82274.000,192,96
2025-12-13 15:31:11.525,CKKS,16384,50,8,658331,9.377,82291.375,192,259
2025-12-13 15:31:11.669,CKKS,16384,50,8,657544,8.838,82193.000,192,467
2025-12-13 15:31:11.723,CKKS,16384,50,8,656092,12.846,82011.500,192,243
2025-12-13 15:31:11.773,CKKS,16384,50,8,657295,13.418,82161.875,192,178
2025-12-13 15:31:11.791,CKKS,16384,50,8,657926,14.872,82240.750,192,129
2025-12-13 15:31:11.908,CKKS,16384,50,8,658029,19.975,82253.625,192,47
2025-12-13 15:31:11.937,CKKS,16384,50,8,658034,22.919,82254.250,192,483
2025-12-13 15:31:11.943,CKKS,16384,50,8,657959,16.107,82244.875,192,372
2025-12-13 15:31:11.965,CKKS,16384,50,8,657074,15.336,82134.250,192,14
2025-12-13 15:31:11.975,CKKS,16384,50,8,657352,22.826,82169.000,192,356
2025-12-13 15:31:11.988,CKKS,16384,50,8,657559,11.673,82194.875,192,340
2025-12-13 15:31:12.011,CKKS,16384,50,8,657974,13.390,82246.750,192,388
2025-12-13 15:31:12.035,CKKS,16384,50,8,657047,13.087,82130.875,192,227
2025-12-13 15:31:12.036,CKKS,16384,50,8,658179,21.214,82272.375,192,80
2025-12-13 15:31:12.066,CKKS,16384,50,8,657897,13.821,82237.125,192,324
2025-12-13 15:31:12.070,CKKS,16384,50,8,657149,10.333,82143.625,192,404
2025-12-13 15:31:12.114,CKKS,16384,50,8,658136,9.222,82267.000,192,162
2025-12-13 15:31:12.201,CKKS,16384,50,8,658057,9.065,82257.125,192,113
2025-12-13 15:31:12.222,CKKS,16384,50,8,657320,9.112,82165.000,192,308
2025-12-13 15:31:12.264,CKKS,16384,50,8,657312,9.677,82164.000,192,420
2025-12-13 15:31:12.264,CKKS,16384,50,8,658275,12.894,82284.375,192,499
2025-12-13 15:31:12.296,CKKS,16384,50,8,658170,13.073,82271.250,192,211
2025-12-13 15:31:12.359,CKKS,16384,50,8,657297,13.422,82162.125,192,292
2025-12-13 15:31:12.363,CKKS,16384,50,8,658217,15.059,82277.125,192,436
2025-12-13 15:31:12.468,CKKS,16384,50,8,655898,8.967,81987.250,192,452
2025-12-13 15:31:12.487,CKKS,16384,50,8,658276,12.914,82284.500,192,31
2025-12-13 15:31:12.515,CKKS,16384,50,8,658236,9.161,82279.500,192,276
2025-12-13 15:31:12.557,CKKS,16384,50,8,658308,9.617,82288.500,192,146
2025-12-13 15:31:12.577,CKKS,16384,50,8,657486,8.759,82185.750,192,64
2025-12-13 15:31:12.610,CKKS,16384,50,8,658258,9.083,82282.250,192,195
2025-12-13 15:31:12.664,CKKS,16384,50,8,657347,9.365,82168.375,192,97
2025-12-13 15:31:12.699,CKKS,16384,50,8,657775,9.039,82221.875,192,260
2025-12-13 15:31:12.916,CKKS,16384,50,8,657379,9.672,82172.375,192,468
2025-12-13 15:31:12.970,CKKS,16384,50,8,657933,8.938,82241.625,192,130
2025-12-13 15:31:12.991,CKKS,16384,50,8,658299,9.213,82287.375,192,244
2025-12-13 15:31:13.063,CKKS,16384,50,8,658308,9.218,82288.500,192,179
2025-12-13 15:31:13.173,CKKS,16384,50,8,657785,16.673,82223.125,192,48
2025-12-13 15:31:13.184,CKKS,16384,50,8,657940,16.027,82242.500,192,15
2025-12-13 15:31:13.198,CKKS,16384,50,8,658244,24.475,82280.500,192,484
2025-12-13 15:31:13.203,CKKS,16384,50,8,657388,19.553,82173.500,192,357
2025-12-13 15:31:13.215,CKKS,16384,50,8,657830,29.114,82228.750,192,373
2025-12-13 15:31:13.220,CKKS,16384,50,8,657797,23.889,82224.625,192,341
2025-12-13 15:31:13.229,CKKS,16384,50,8,657441,16.959,82180.125,192,81
2025-12-13 15:31:13.237,CKKS,16384,50,8,658072,14.441,82259.000,192,389
2025-12-13 15:31:13.248,CKKS,16384,50,8,658013,13.481,82251.625,192,228
2025-12-13 15:31:13.294,CKKS,16384,50,8,657422,12.512,82177.750,192,325
2025-12-13 15:31:13.320,CKKS,16384,50,8,658171,9.331,82271.375,192,405
2025-12-13 15:31:13.336,CKKS,16384,50,8,657811,11.700,82226.375,192,163
2025-12-13 15:31:13.398,CKKS,16384,50,8,657797,13.169,82224.625,192,114
2025-12-13 15:31:13.445,CKKS,16384,50,8,658040,13.105,82255.000,192,309
2025-12-13 15:31:13.557,CKKS,16384,50,8,657973,46.636,82246.625,192,500
2025-12-13 15:31:13.559,CKKS,16384,50,8,657373,31.999,82171.625,192,212
2025-12-13 15:31:13.559,CKKS,16384,50,8,658031,41.413,82253.875,192,421
2025-12-13 15:31:13.586,CKKS,16384,50,8,657983,13.784,82247.875,192,293
2025-12-13 15:31:13.599,CKKS,16384,50,8,657571,13.747,82196.375,192,437
2025-12-13 15:31:13.693,CKKS,16384,50,8,658056,9.414,82257.000,192,32
2025-12-13 15:31:13.734,CKKS,16384,50,8,657274,10.020,82159.250,192,453
2025-12-13 15:31:13.760,CKKS,16384,50,8,657372,8.924,82171.500,192,147
2025-12-13 15:31:13.795,CKKS,16384,50,8,657859,12.909,82232.375,192,277
2025-12-13 15:31:13.819,CKKS,16384,50,8,657544,13.196,82193.000,192,65
2025-12-13 15:31:13.842,CKKS,16384,50,8,656019,8.854,82002.375,192,196
2025-12-13 15:31:13.901,CKKS,16384,50,8,658050,13.176,82256.250,192,98
